source,dealer_id,rounded_price,car_id,price,url
CodeweaversFinance,1140,0,28015983,4495,https://tauntonroadcarcentre.co.uk/ford_fiesta_1.0t_ecoboost_titanium_hatchback_5dr_petrol_manual_euro_5_ss_125_ps_-id1158-.htm
CodeweaversFinance,1140,30000,28027048,34995,https://tauntonroadcarcentre.co.uk/mercedes-benz_a_class_2.0_a45_amg_s_hatchback_5dr_petrol_8g-dct_4matic_euro_6_ss_421_ps_-id1159-.htm
CodeweaversFinance,1144,30000,27767606,30495,https://www.centralservicegarage.co.uk/details/used-car-in-doncaster/audi/a8/3.0-tdi-v6-50-s-line-tiptronic-quattro-euro-6-ss-4dr-lwb/1439594/
CodeweaversFinance,1144,25000,27865571,26495,https://www.centralservicegarage.co.uk/details/used-car-in-doncaster/volvo/xc40/2.0-b4-mhev-inscription-pro-auto-awd-euro-6-ss-5dr/1449137/
CodeweaversFinance,1155,10000,27349359,14995,https://www.manormotorscastleford.co.uk/used/volkswagen/amarok/20-bitdi-bluemotion-tech-highline-auto-4motion-euro-5-ss-4dr/castleford/west-yorkshire/243253
CodeweaversFinance,1155,35000,27806514,38795,https://www.manormotorscastleford.co.uk/used/bmw/8-series-gran-coupe/30-840d-mht-m-sport-steptronic-xdrive-euro-6-ss-4dr/castleford/west-yorkshire/21584076
CodeweaversFinance,1155,5000,27834334,9200,https://www.manormotorscastleford.co.uk/used/audi/a4-avant/20-tdi-black-edition-euro-5-ss-5dr/castleford/west-yorkshire/21583727
CodeweaversFinance,1155,0,27847458,4495,https://www.manormotorscastleford.co.uk/used/seat/leon/20-tdi-cr-fr-euro-5-5dr/castleford/west-yorkshire/21587246
CodeweaversFinance,1172,10000,26836704,12795,https://www.balhamcarslimited.com/used-ford-s-max-balham-london-6637836
CodeweaversFinance,1172,0,27017171,4495,https://www.balhamcarslimited.com/used-ford-fusion-balham-london-6685061
CodeweaversFinance,1175,15000,23839390,15000,https://www.james-french.co.uk/mg-mgb-in-standlake-oxfordshire-91d5385f-0585-4f6a-89a6-b141010a0ab0
CodeweaversFinance,1175,35000,27163883,39995,https://www.james-french.co.uk/land-rover-defender-110-2-5-td5-county-5dr-in-standlake-oxfordshire-71aeb46a-349a-44e0-8a12-b28a00d8f578
CodeweaversFinance,1175,5000,28058531,9850,https://www.james-french.co.uk/land-rover-discovery-sport-2-0-td4-se-tech-4wd-euro-6-s-s-5dr-in-standlake-oxfordshire-bfe14d32-a83c-451c-8701-b2d801074a84
CodeweaversFinance,1186,0,27823361,4600,https://www.first4car.com/used/cars/toyota/avensis/t4-valvematic-3214
CodeweaversFinance,1205,15000,7185780,15000,https://www.snippersgate.co.uk/used-mercedes-benz-slk-houghton-le-spring-tyne-and-wear-2090622
CodeweaversFinance,1205,10000,7346484,10000,https://www.snippersgate.co.uk/used-audi-tt-houghton-le-spring-tyne-and-wear-2089742
CodeweaversFinance,1205,20000,12982865,21990,https://www.snippersgate.co.uk/used-mercedes-benz-slk-houghton-le-spring-tyne-and-wear-3257181
CodeweaversFinance,1205,55000,27746381,57990,https://www.snippersgate.co.uk/used-volkswagen-transporter-houghton-le-spring-tyne-and-wear-6424731
CodeweaversFinance,1214,0,25303221,3290,https://www.townautos.co.uk/details/used-car-in-bedford/honda/jazz/1.4-i-vtec-ex-euro-5-5dr/1235933/
CodeweaversFinance,1214,10000,26094414,12490,https://www.townautos.co.uk/details/used-car-in-bedford/kia/optima/1.7-crdi-3-sportswagon-dct-euro-6-ss-5dr/1300048/
CodeweaversFinance,1214,15000,26120730,15990,https://www.townautos.co.uk/details/used-car-in-bedford/jaguar/f-pace/2.0-d180-r-sport-auto-euro-6-ss-5dr/1303085/
CodeweaversFinance,1214,5000,26355182,8691,https://www.townautos.co.uk/details/used-car-in-bedford/audi/a3/2.0-tdi-s-line-sportback-euro-5-ss-5dr/1323133/
CodeweaversFinance,1214,25000,26869778,27990,https://www.townautos.co.uk/details/used-car-in-bedford/audi/rs4/4.2-quattro-4dr/1363950/
CodeweaversFinance,1218,10000,25158662,13995,https://www.springvalecarsales.co.uk/vehicle/ford-transit-custom-280-trend-pv-l1-h2-in-cwmbran-gwent-20105593-d328-44b0-bd3d-051bf804b134
CodeweaversFinance,1218,0,26946614,2995,https://www.springvalecarsales.co.uk/vehicle/peugeot-107-verve-in-cwmbran-gwent-ef6ea035-8669-45b6-8010-faedffbf8093
CodeweaversFinance,1255,10000,18577089,10390,https://www.mjcarsalespeterborough.co.uk/cars/skoda/fabia/1.0-tsi-monte-carlo-euro-6-ss-5dr/758097/
